date,channel,data_source,campaign_name,spend_usd,impressions,clicks,conversions,ctr_pct,cpc_usd,cpm_usd,video_views
2023-08-07,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,72159.95,174532,17995,1734,10.31,4.01,413.45,16904
2023-08-07,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,77515.9,210977,20134,2191,9.54,3.85,367.41,0
2023-08-07,Paid Social,Facebook,Facebook B2B Decision Makers,17072.64,88347,3456,219,3.91,4.94,193.25,9182
2023-08-07,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,69446,6617,725,9.53,0.0,0.0,0
2023-08-08,Programmatic,StackAdapt,Automated uniform software,53073.3,151531,13335,1048,8.8,3.98,350.25,24903
2023-08-08,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,51152.64,114135,11072,996,9.7,4.62,448.18,0
2023-08-08,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,12653.81,83714,2071,123,2.47,6.11,151.16,17555
2023-08-08,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,51070,3422,289,6.7,0.0,0.0,0
2023-08-09,Programmatic,StackAdapt,Automated uniform software,50365.8,181054,15545,1465,8.59,3.24,278.18,34442
2023-08-09,Paid Search,Google Search Ads 360,Profound intangible policy,53984.48,145427,13264,1429,9.12,4.07,371.21,0
2023-08-09,Paid Social,Facebook,FB Lead Gen — Mid-Market,22838.4,100003,3904,236,3.9,5.85,228.38,11801
2023-08-09,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,73248,5859,582,8.0,0.0,0.0,0
2023-08-10,Programmatic,StackAdapt,Business-focused zero tolerance architecture,58171.32,151570,16668,1674,11.0,3.49,383.79,16922
2023-08-10,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,71597.16,146674,17294,1595,11.79,4.14,488.14,0
2023-08-10,Paid Social,Facebook,Facebook B2B Decision Makers,16440.5,64902,3275,186,5.05,5.02,253.31,12029
2023-08-10,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,42717,3618,348,8.47,0.0,0.0,0
2023-08-11,Programmatic,StackAdapt,Business-focused zero tolerance architecture,65269.36,166726,16822,1390,10.09,3.88,391.48,32138
2023-08-11,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,59248.23,160151,15153,1423,9.46,3.91,369.95,0
2023-08-11,Paid Social,Facebook,FB Lead Gen — Mid-Market,11948.85,73064,2505,171,3.43,4.77,163.54,6199
2023-08-11,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,55513,5156,458,9.29,0.0,0.0,0
2023-08-12,Programmatic,StackAdapt,Automated uniform software,69643.56,174833,19508,2007,11.16,3.57,398.34,19616
2023-08-12,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,69670.93,155460,15113,1668,9.72,4.61,448.16,0
2023-08-12,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,22135.7,91913,4490,282,4.89,4.93,240.83,16848
2023-08-12,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,60873,5591,510,9.19,0.0,0.0,0
2023-08-13,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,73667.16,189271,16974,1790,8.97,4.34,389.22,36176
2023-08-13,Paid Search,Google Search Ads 360,Profound intangible policy,59122.92,140167,15044,1753,10.73,3.93,421.8,0
2023-08-13,Paid Social,Facebook,FB Lead Gen — Mid-Market,15553.58,69365,2891,182,4.17,5.38,224.23,8756
2023-08-13,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,54059,5353,477,9.9,0.0,0.0,0
2023-08-14,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,102995.88,227894,24999,2338,10.97,4.12,451.95,18748
2023-08-14,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,87497.46,199042,18153,2129,9.12,4.82,439.59,0
2023-08-14,Paid Social,Facebook,Facebook B2B Decision Makers,12032.76,86407,2364,165,2.74,5.09,139.26,17383
2023-08-14,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,59403,4160,466,7.0,0.0,0.0,0
2023-08-15,Programmatic,StackAdapt,Business-focused zero tolerance architecture,82438.44,222571,21084,2042,9.47,3.91,370.39,36599
2023-08-15,Paid Search,Google Search Ads 360,Networked value-added time-frame,73480.4,174768,18745,1926,10.73,3.92,420.45,0
2023-08-15,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,13586.1,96199,2685,184,2.79,5.06,141.23,16117
2023-08-15,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,71589,5279,449,7.37,0.0,0.0,0
2023-08-16,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,75579.9,168088,18570,1475,11.05,4.07,449.64,21479
2023-08-16,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,65320.32,133222,15702,1565,11.79,4.16,490.31,0
2023-08-16,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,6225.68,57726,1319,79,2.29,4.72,107.85,9720
2023-08-16,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,52168,4534,400,8.69,0.0,0.0,0
2023-08-17,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,88578.5,182891,20842,1658,11.4,4.25,484.32,29402
2023-08-17,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,56683.04,146693,15403,1408,10.5,3.68,386.41,0
2023-08-17,Paid Social,Facebook,Facebook B2B Decision Makers,13556.9,79365,2534,185,3.19,5.35,170.82,7941
2023-08-17,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,62128,4767,470,7.67,0.0,0.0,0
2023-08-18,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,99408.0,228498,24852,2407,10.88,4.0,435.05,48539
2023-08-18,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,52108.8,150731,13570,1327,9.0,3.84,345.71,0
2023-08-18,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,18475.7,93206,3931,262,4.22,4.7,198.22,16966
2023-08-18,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,61020,5589,557,9.16,0.0,0.0,0
2023-08-19,Programmatic,StackAdapt,Automated uniform software,56038.04,149072,13093,1324,8.78,4.28,375.91,25486
2023-08-19,Paid Search,Google Search Ads 360,Networked value-added time-frame,56843.15,122414,12493,1401,10.21,4.55,464.35,0
2023-08-19,Paid Social,Facebook,FB Lead Gen — Mid-Market,6911.64,65746,1314,90,2.0,5.26,105.13,7602
2023-08-19,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,46858,4058,439,8.66,0.0,0.0,0
2023-08-20,Programmatic,StackAdapt,Business-focused zero tolerance architecture,84873.68,218940,21988,1771,10.04,3.86,387.66,29162
2023-08-20,Paid Search,Google Search Ads 360,Networked value-added time-frame,69545.43,185394,18847,1824,10.17,3.69,375.12,0
2023-08-20,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,12927.6,87794,2052,120,2.34,6.3,147.25,12482
2023-08-20,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,72016,7197,810,9.99,0.0,0.0,0
2023-08-21,Programmatic,StackAdapt,Cross-platform static hierarchy,74663.46,213422,20234,1753,9.48,3.69,349.84,37167
2023-08-21,Paid Search,Google Search Ads 360,Profound intangible policy,73717.53,169613,16869,1576,9.95,4.37,434.62,0
2023-08-21,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,16837.04,71780,2888,198,4.02,5.83,234.56,13314
2023-08-21,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,72668,6176,647,8.5,0.0,0.0,0
2023-08-22,Programmatic,StackAdapt,Automated uniform software,53870.96,167940,14404,1239,8.58,3.74,320.78,27944
2023-08-22,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,83602.2,182404,17490,1630,9.59,4.78,458.34,0
2023-08-22,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,14727.08,71957,2644,176,3.67,5.57,204.67,6623
2023-08-22,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,52662,3645,366,6.92,0.0,0.0,0
2023-08-23,Programmatic,StackAdapt,Automated uniform software,57157.28,167346,17426,1757,10.41,3.28,341.55,25058
2023-08-23,Paid Search,Google Search Ads 360,Integrated dedicated contingency,71093.54,167896,16381,1620,9.76,4.34,423.44,0
2023-08-23,Paid Social,Facebook,Facebook B2B Decision Makers,27430.2,96491,4665,310,4.83,5.88,284.28,12647
2023-08-23,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,65951,5516,490,8.36,0.0,0.0,0
2023-08-24,Programmatic,StackAdapt,Centralized modular throughput,62757.5,201663,19310,1995,9.58,3.25,311.2,25048
2023-08-24,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,60959.22,135212,15278,1701,11.3,3.99,450.84,0
2023-08-24,Paid Social,Facebook,FB Lead Gen — Mid-Market,17213.92,93807,3176,222,3.39,5.42,183.5,12919
2023-08-24,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,77167,5790,502,7.5,0.0,0.0,0
2023-08-25,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,78622.78,225462,21719,1735,9.63,3.62,348.72,34006
2023-08-25,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,62149.68,136796,15012,1811,10.97,4.14,454.32,0
2023-08-25,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,16569.39,79464,2703,155,3.4,6.13,208.51,10972
2023-08-25,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,60422,5521,531,9.14,0.0,0.0,0
2023-08-26,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,69423.39,159835,17487,1821,10.94,3.97,434.34,34147
2023-08-26,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,62354.3,139010,14501,1569,10.43,4.3,448.56,0
2023-08-26,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,14012.88,82754,2634,152,3.18,5.32,169.33,8504
2023-08-26,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,70670,5183,440,7.34,0.0,0.0,0
2023-08-27,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,78445.4,194952,21670,2039,11.12,3.62,402.38,37512
2023-08-27,Paid Search,Google Search Ads 360,Profound intangible policy,69189.9,159020,14690,1572,9.24,4.71,435.1,0
2023-08-27,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,11950.68,80004,2429,140,3.04,4.92,149.38,11247
2023-08-27,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,64995,4434,491,6.82,0.0,0.0,0
2023-08-28,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,85944.69,207523,22797,1833,10.99,3.77,414.15,34908
2023-08-28,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,102173.4,189117,21465,2103,11.35,4.76,540.27,0
2023-08-28,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,19059.95,75748,3835,284,5.06,4.97,251.62,13717
2023-08-28,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,54563,4431,436,8.12,0.0,0.0,0
2023-08-29,Programmatic,StackAdapt,Business-focused zero tolerance architecture,97168.1,222638,23414,2141,10.52,4.15,436.44,47438
2023-08-29,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,70223.6,127781,15266,1403,11.95,4.6,549.56,0
2023-08-29,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,10860.08,76854,1892,120,2.46,5.74,141.31,10247
2023-08-29,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,51934,4621,507,8.9,0.0,0.0,0
2023-08-30,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,64355.61,157042,15433,1227,9.83,4.17,409.8,30731
2023-08-30,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,65638.44,152815,15372,1759,10.06,4.27,429.53,0
2023-08-30,Paid Social,Facebook,FB Lead Gen — Mid-Market,21202.36,88994,3746,264,4.21,5.66,238.24,12279
2023-08-30,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,69863,6053,611,8.66,0.0,0.0,0
2023-08-31,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,59083.2,175278,17904,1491,10.21,3.3,337.08,28852
2023-08-31,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,71666.91,153744,16251,1566,10.57,4.41,466.14,0
2023-08-31,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,10896.24,61715,2188,127,3.55,4.98,176.56,6685
2023-08-31,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,53109,3560,338,6.7,0.0,0.0,0
2023-09-01,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,182236.6,555527,53599,5432,9.65,3.4,328.04,83772
2023-09-01,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,151584.76,384408,35417,3801,9.21,4.28,394.33,0
2023-09-01,Paid Social,Facebook,FB Lead Gen — Mid-Market,53835.6,286147,11310,836,3.95,4.76,188.14,26818
2023-09-01,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,152423,11037,1095,7.24,0.0,0.0,0
2023-09-02,Programmatic,StackAdapt,Automated uniform software,190009.68,469438,53224,5399,11.34,3.57,404.76,42627
2023-09-02,Paid Search,Google Search Ads 360,Integrated dedicated contingency,164271.94,414970,38927,3625,9.38,4.22,395.86,0
2023-09-02,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,43221.6,229065,7452,555,3.25,5.8,188.69,48758
2023-09-02,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,163897,13158,1310,8.03,0.0,0.0,0
2023-09-03,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,159721.6,410689,43168,4140,10.51,3.7,388.91,61007
2023-09-03,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,141818.01,412468,37419,3734,9.07,3.79,343.83,0
2023-09-03,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,60099.48,191111,10221,684,5.35,5.88,314.47,23726
2023-09-03,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,163464,12174,1048,7.45,0.0,0.0,0
2023-09-04,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,232533.6,585615,61680,5754,10.53,3.77,397.08,122475
2023-09-04,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,162267.6,361578,35585,3568,9.84,4.56,448.78,0
2023-09-04,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,47873.65,278415,7913,572,2.84,6.05,171.95,31029
2023-09-04,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,167420,13625,1526,8.14,0.0,0.0,0
2023-09-05,Programmatic,StackAdapt,Centralized modular throughput,206654.42,586184,55702,5479,9.5,3.71,352.54,94358
2023-09-05,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,205911.1,494325,56414,6574,11.41,3.65,416.55,0
2023-09-05,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,34808.04,250557,6238,395,2.49,5.58,138.92,34171
2023-09-05,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,175881,18443,1609,10.49,0.0,0.0,0
2023-09-06,Programmatic,StackAdapt,Automated uniform software,212082.17,552948,49207,4063,8.9,4.31,383.55,112328
2023-09-06,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,269122.92,559071,66946,6414,11.97,4.02,481.38,0
2023-09-06,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,53284.97,273778,10111,641,3.69,5.27,194.63,44661
2023-09-06,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,198131,14158,1375,7.15,0.0,0.0,0
2023-09-07,Programmatic,StackAdapt,Cross-platform static hierarchy,172522.46,579625,52921,5222,9.13,3.26,297.64,75163
2023-09-07,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,248577.0,522471,55860,5445,10.69,4.45,475.77,0
2023-09-07,Paid Social,Facebook,Facebook B2B Decision Makers,69960.56,257321,12317,857,4.79,5.68,271.88,38172
2023-09-07,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,160351,12099,1156,7.55,0.0,0.0,0
2023-09-08,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,203490.0,571842,53550,4197,9.36,3.8,355.85,68613
2023-09-08,Paid Search,Google Search Ads 360,Networked value-added time-frame,223858.04,518412,47029,5063,9.07,4.76,431.81,0
2023-09-08,Paid Social,Facebook,Facebook B2B Decision Makers,45828.46,219847,8026,457,3.65,5.71,208.46,34532
2023-09-08,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,182550,15672,1718,8.59,0.0,0.0,0
2023-09-09,Programmatic,StackAdapt,Cross-platform static hierarchy,200175.0,424900,47100,4433,11.08,4.25,471.11,69501
2023-09-09,Paid Search,Google Search Ads 360,Profound intangible policy,238916.96,491965,50618,5713,10.29,4.72,485.64,0
2023-09-09,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,31610.0,240156,6322,382,2.63,5.0,131.62,27512
2023-09-09,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,161510,14084,1416,8.72,0.0,0.0,0
2023-09-10,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,172604.46,575457,50322,4057,8.74,3.43,299.94,87774
2023-09-10,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,183526.56,405944,39984,4072,9.85,4.59,452.1,0
2023-09-10,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,50399.86,196933,8414,574,4.27,5.99,255.92,41471
2023-09-10,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,148160,10541,1152,7.12,0.0,0.0,0
2023-09-11,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,255508.11,567820,59559,5773,10.49,4.29,449.98,124677
2023-09-11,Paid Search,Google Search Ads 360,Networked value-added time-frame,179663.22,501887,49494,5788,9.86,3.63,357.98,0
2023-09-11,Paid Social,Facebook,Facebook B2B Decision Makers,56881.44,219546,11286,679,5.14,5.04,259.09,21809
2023-09-11,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,211010,17936,1849,8.5,0.0,0.0,0
2023-09-12,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,233133.3,584505,63009,5470,10.78,3.7,398.86,63919
2023-09-12,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,227093.4,525679,57492,6823,10.94,3.95,432.0,0
2023-09-12,Paid Social,Facebook,Facebook B2B Decision Makers,76895.28,262026,12264,842,4.68,6.27,293.46,35399
2023-09-12,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,150519,13827,1448,9.19,0.0,0.0,0
2023-09-13,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,186141.36,499717,50038,4344,10.01,3.72,372.49,85117
2023-09-13,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,196403.21,518028,50231,5124,9.7,3.91,379.14,0
2023-09-13,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,55502.68,221272,10492,765,4.74,5.29,250.83,40974
2023-09-13,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,218667,21614,1916,9.88,0.0,0.0,0
2023-09-14,Programmatic,StackAdapt,Cross-platform static hierarchy,207699.66,577322,54947,4391,9.52,3.78,359.76,54996
2023-09-14,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,211513.64,455164,45292,5196,9.95,4.67,464.7,0
2023-09-14,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,73905.48,248576,12442,895,5.01,5.94,297.32,24991
2023-09-14,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,217837,22393,2314,10.28,0.0,0.0,0
2023-09-15,Programmatic,StackAdapt,Cross-platform static hierarchy,189912.98,539939,56354,5201,10.44,3.37,351.73,66784
2023-09-15,Paid Search,Google Search Ads 360,Networked value-added time-frame,278634.78,504258,58414,5466,11.58,4.77,552.56,0
2023-09-15,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,57996.5,223490,9650,674,4.32,6.01,259.5,47470
2023-09-15,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,166473,16537,1441,9.93,0.0,0.0,0
2023-09-16,Programmatic,StackAdapt,Centralized modular throughput,283503.06,636297,67022,5707,10.53,4.23,445.55,65945
2023-09-16,Paid Search,Google Search Ads 360,Integrated dedicated contingency,205500.96,397134,44289,4616,11.15,4.64,517.46,0
2023-09-16,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,35511.12,245815,6364,455,2.59,5.58,144.46,26176
2023-09-16,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,210428,17979,1817,8.54,0.0,0.0,0
2023-09-17,Programmatic,StackAdapt,Automated uniform software,230657.55,626589,68853,6732,10.99,3.35,368.12,123713
2023-09-17,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,255921.12,493048,54684,5505,11.09,4.68,519.06,0
2023-09-17,Paid Social,Facebook,Facebook B2B Decision Makers,39437.22,268310,6423,405,2.39,6.14,146.98,23237
2023-09-17,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,218661,20153,2052,9.22,0.0,0.0,0
2023-09-18,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,223271.64,479640,54324,4695,11.33,4.11,465.5,64769
2023-09-18,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,164846.4,380231,34343,3653,9.03,4.8,433.54,0
2023-09-18,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,40363.47,224581,7299,452,3.25,5.53,179.73,31821
2023-09-18,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,204750,17448,1713,8.52,0.0,0.0,0
2023-09-19,Programmatic,StackAdapt,Centralized modular throughput,228507.3,619150,57270,4594,9.25,3.99,369.07,101138
2023-09-19,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,163843.62,417775,42891,4888,10.27,3.82,392.18,0
2023-09-19,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,60332.73,260187,11111,704,4.27,5.43,231.88,30163
2023-09-19,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,190425,16284,1510,8.55,0.0,0.0,0
2023-09-20,Programmatic,StackAdapt,Business-focused zero tolerance architecture,241761.7,681078,66785,6919,9.81,3.62,354.97,59705
2023-09-20,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,152903.1,417610,42830,4118,10.26,3.57,366.14,0
2023-09-20,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,72220.5,294543,14590,1017,4.95,4.95,245.2,28526
2023-09-20,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,156689,14722,1628,9.4,0.0,0.0,0
2023-09-21,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,171419.76,466632,46836,4113,10.04,3.66,367.36,77921
2023-09-21,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,224390.28,498882,46554,4207,9.33,4.82,449.79,0
2023-09-21,Paid Social,Facebook,Facebook B2B Decision Makers,22661.94,218508,4781,281,2.19,4.74,103.71,29466
2023-09-21,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,205695,16177,1558,7.86,0.0,0.0,0
2023-09-22,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,207939.96,579015,64179,6552,11.08,3.24,359.13,109391
2023-09-22,Paid Search,Google Search Ads 360,Integrated dedicated contingency,272395.11,473251,56631,5916,11.97,4.81,575.58,0
2023-09-22,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,51167.79,282539,8109,533,2.87,6.31,181.1,56523
2023-09-22,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,161347,15046,1406,9.33,0.0,0.0,0
2023-09-23,Programmatic,StackAdapt,Cross-platform static hierarchy,161240.65,485266,44665,4502,9.2,3.61,332.27,95040
2023-09-23,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,128931.72,336603,33402,3234,9.92,3.86,383.04,0
2023-09-23,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,25423.32,185586,4927,325,2.65,5.16,136.99,25691
2023-09-23,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,159964,16002,1758,10.0,0.0,0.0,0
2023-09-24,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,151176.3,519381,45811,4787,8.82,3.3,291.07,63193
2023-09-24,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,193891.2,426857,42520,4014,9.96,4.56,454.23,0
2023-09-24,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,42520.83,210264,8877,511,4.22,4.79,202.23,43591
2023-09-24,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,162723,15922,1581,9.79,0.0,0.0,0
2023-09-25,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,191441.34,605758,55977,5705,9.24,3.42,316.04,120880
2023-09-25,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,172078.25,343865,36227,4111,10.54,4.75,500.42,0
2023-09-25,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,64510.0,265013,12902,936,4.87,5.0,243.42,31744
2023-09-25,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,156384,12523,1187,8.01,0.0,0.0,0
2023-09-26,Programmatic,StackAdapt,Automated uniform software,184058.54,486242,51413,4258,10.57,3.58,378.53,73164
2023-09-26,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,221879.58,524623,58854,6449,11.22,3.77,422.93,0
2023-09-26,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,31495.36,254845,5876,367,2.31,5.36,123.59,21808
2023-09-26,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,170643,17614,1961,10.32,0.0,0.0,0
2023-09-27,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,172542.23,442986,40033,3563,9.04,4.31,389.5,44195
2023-09-27,Paid Search,Google Search Ads 360,Profound intangible policy,188596.35,499322,46567,5595,9.33,4.05,377.7,0
2023-09-27,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,42689.45,267434,8555,577,3.2,4.99,159.63,26861
2023-09-27,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,212344,21596,2362,10.17,0.0,0.0,0
2023-09-28,Programmatic,StackAdapt,Automated uniform software,200684.59,642022,55901,4887,8.71,3.59,312.58,108495
2023-09-28,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,195017.0,448846,42395,4580,9.45,4.6,434.49,0
2023-09-28,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,30222.27,242043,5961,352,2.46,5.07,124.86,29525
2023-09-28,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,201397,17931,1860,8.9,0.0,0.0,0
2023-09-29,Programmatic,StackAdapt,Centralized modular throughput,231454.98,613541,55907,5095,9.11,4.14,377.24,64558
2023-09-29,Paid Search,Google Search Ads 360,Integrated dedicated contingency,197157.15,381990,44505,4452,11.65,4.43,516.13,0
2023-09-29,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,41184.18,195567,8634,530,4.42,4.77,210.59,32341
2023-09-29,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,162279,13058,1118,8.05,0.0,0.0,0
2023-09-30,Programmatic,StackAdapt,Cross-platform static hierarchy,135775.44,477881,41906,4330,8.77,3.24,284.12,70602
2023-09-30,Paid Search,Google Search Ads 360,Integrated dedicated contingency,137650.24,367954,36512,4323,9.92,3.77,374.1,0
